"id","codigo","dane","colegio","departamento","ciudad","direccion","barrio","telefono","web","correo_i","cumpleaños","cod_zona","sub_zona","zona_madre","responsable","id_calendario","id_segmento","id_usuario","fecha_creacion"
"1132","373001005562","373001005562","COL SANTANDER","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1133","373001002571","373001002571","JARDIN INF MARIA MONTESSORI","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1134","373001009568","373001009568","LICEO MUSICAL SHALOM","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1135","373001011058","373001011058","INSTITUTO EDUC MORIAH","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1136","373001011830","373001011830","CENT EDUC MI TALLERCITO","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1137","373001007166","373001007166","GIMNASIO CAMPESTRE","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1138","373001000153","373001000153","COL  AMERICANO DE IBAGUE","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1139","373001000579","373001000579","GIMNASIO ISMAEL PERDOMO","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1140","373001000439","373001000439","COL NUEVO LICEO","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1141","373001009029","373001009029","LICEO FEDERICO OZANAM - SEDE PRINCIPAL","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1142","373001012879","373001012879","CENTRO EDUCATIVO MARANATHA - SEDE PRINCIPAL","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1143","373001008235","373001008235","LICEO TERTULIA DEL SABER","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1144","373001003144","373001003144","COL  BAUTISTA","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1145","373001010396","373001010396","COL  ANGELO GIUSEPPE RONCALI","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1146","373001008227","373001008227","COL GIMNASIO GRAN COLOMBIANO","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1147","373001006836","373001006836","COL  MAYOR DE IBAGUE","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1148","373001012437","373001012437","INST SAN SEBASTIAN","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1149","473001012997","473001012997","COL PAIDEIA SCHOOL - SEDE PRINCIPAL","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1150","373001000790","373001000790","DIOS NIÑO","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1151","373001008758","373001008758","COL  SAN JUAN BAUTISTA","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1152","373001010329","373001010329","COL  FORMACION INTEGRAL DEL TOLIMA FIT","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1153","373001013034","373001013034","COLEGIO CORAZÓN DE MARIA - SEDE PRINCIPAL","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"1154","373001012801","373001012801","COLEGIO CREATIVO NUEVA GENERACION - SEDE PRINCIPAL","30","IBAGUÉ",,,,,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
